round,client_id,local_loss,sample_count,mean_note_utility,note_count,base_weight,utility_multiplier,final_weight,utility_fallback,fallback_reason
2,U044,2.580113490422567,41,0.33958333333333335,13,0.005471043501467841,0.9197916666666667,0.005466292551750706,False,
2,U045,2.578633983929952,58,0.34093204155030077,14,0.00773952495329597,0.9204660207751504,0.007738473477309526,False,
2,U046,2.5449137687683105,54,0.34339446384388894,15,0.007205764611689352,0.9216972319219445,0.007214422739680273,False,
2,U047,2.5657328367233276,53,0.3423120427400032,15,0.007072324526287697,0.9211560213700016,0.007076664537014586,False,
2,U048,2.5423812866210938,53,0.3355226351101226,13,0.007072324526287697,0.9177613175550613,0.007050585154647713,False,
2,U049,2.571271777153015,45,0.33958333333333335,13,0.00600480384307446,0.9197916666666667,0.005999589386067849,False,
2,U050,2.541890343030294,48,0.3472862145915233,12,0.006405124099279423,0.9236431072957616,0.0064263588768284155,False,
2,U051,2.570446491241455,52,0.3437712849861862,13,0.006938884440886042,0.9218856424930931,0.0069486420276387425,False,
2,U052,2.556959629058838,49,0.3416912996008485,13,0.006538564184681078,0.9208456498004243,0.006540372211115909,False,
2,U053,2.56144913037618,48,0.3363636363636364,13,0.006405124099279423,0.9181818181818182,0.006388361295837343,False,
2,U054,2.5290533304214478,46,0.3363080725336694,10,0.006138243928476114,0.9181540362668347,0.006121994333138129,False,
2,U055,2.5432857275009155,50,0.3468864855488515,10,0.006672004270082733,0.9234432427744257,0.0066926753074947765,False,
2,U056,2.561848243077596,59,0.3384625292020011,14,0.007872965038697624,0.9192312646010006,0.007861335705079868,False,
2,U057,2.5517682631810508,44,0.3386375445663498,12,0.005871363757672805,0.9193187722831749,0.0058632491424938545,False,
2,U058,2.5601418018341064,62,0.33889217795820675,18,0.008273285294902588,0.9194460889791034,0.008262995250326338,False,
2,U059,2.5493811766306558,58,0.3428780781280842,15,0.00773952495329597,0.9214390390640421,0.007746653764307177,False,
2,U060,2.5619059006373086,59,0.3395852492678498,12,0.007872965038697624,0.9197926246339249,0.007866136498786714,False,
2,U061,2.5505040884017944,53,0.33755002566310527,13,0.007072324526287697,0.9187750128315526,0.0070583727402988555,False,
2,U062,2.5550800959269204,48,0.34173032495692635,12,0.006405124099279423,0.9208651624784632,0.006407030989038235,False,
